cluster_id,cluster_name,return_on_equity_pct_mean,return_on_equity_pct_median,debt_to_equity_mean,debt_to_equity_median,revenue_cagr_5yr_mean,revenue_cagr_5yr_median,free_cash_flow_mean,free_cash_flow_median,operating_profit_margin_pct_mean,operating_profit_margin_pct_median
0,High Quality Compounders,0.15092961045379236,0.15050801920603546,8.796756196377066,7.5674328447423616,19.892192864917646,17.826454224557363,2061.0,173.5,56.89900107549451,51.58321348591992
1,Defensive Companies,0.7403945883638465,0.153548827162833,0.6572150604400335,0.06477567162143734,13.324759173432264,12.911841003362579,7610.2,6766.0,81.02931452210181,84.04312668463612
2,Value Cyclicals,42.80315266810241,42.80315266810241,0.5649976070830343,0.5649976070830343,9.731677461059828,9.731677461059828,274.5,274.5,28.50509624083592,28.50509624083592
3,Emerging Growth,0.26448839324226175,0.20396539293439075,5.443235645740043,4.789368120938867,18.020356445143467,18.556070052776754,-59955.71428571428,-59554.0,43.46750438110799,32.98720688368436
4,Turnaround / Risk,0.21276880128307335,0.17003836774901732,0.7363945298815374,0.20293580818126222,11.975814780562304,10.510215112642584,6595.090909090909,1425.0,19.075880676359926,18.663101604278076
