company_id,year,return_on_equity_pct,return_on_capital_employed_pct,net_profit_margin_pct,operating_profit_margin_pct,debt_to_equity,interest_coverage,asset_turnover,sales,net_profit,eps,dividend_payout,net_cash_flow,market_cap_crore,pe_ratio,pb_ratio,dividend_yield_pct,broad_sector,peer_group_name,composite_quality_score
ADANIPORTS,2017.0,22.264064817984707,0.0,46.23770588932338,64.20191965872733,1.2674883030925481,5.784050179211469,0.19458599460444095,8439.0,3902.0,19.0,7.0,109.0,,,,,Industrials,,0
ITC,2016.0,22.261012183692596,0.0,24.242192284139623,37.07644417228006,0.0019681349578256793,205.30769230769232,0.7587849218795377,39192.0,9501.0,8.0,73.0,266.0,,,,,Consumer Staples,FMCG,0
PNB,2017.0,22.212262459662963,0.0,2.578134753839111,,6.3637504481893155,,1.1186685288640597,48058.0,1239.0,6.0,0.0,12330.0,,,,,Financials,Public Sector Banks,0
ITC,2021.0,22.17674449434106,0.0,27.16974237164261,34.64482205574842,0.004490695477819941,338.6551724137931,0.6677919225607029,49257.0,13383.0,11.0,101.0,-367.0,366869.92,73.65,6.34,1.91,Consumer Staples,FMCG,0
EICHERMOT,2024.0,22.172346910501524,0.0,24.195694242864054,26.179245283018872,0.023219728456636186,114.70588235294117,0.7153796236210254,16536.0,4001.0,146.0,35.0,45.0,222391.83,15.62,13.61,4.41,Consumer Discretionary,Automobiles,0
UNITDSPR,2019.0,22.135922330097088,0.0,7.322556471469864,14.923455732790922,0.933009708737864,6.177215189873418,1.0254693160610386,9341.0,684.0,10.0,0.0,74.0,,,,,,,0
DABUR,2021.0,22.116388308977037,0.0,17.72641706755909,20.937042459736457,0.06641440501043841,75.06451612903226,0.8826733130250162,9562.0,1695.0,10.0,50.0,97.0,48060.25,78.3,2.21,1.66,Consumer Staples,FMCG,0
M&M,2014.0,22.11352812459776,0.0,6.964770746341266,13.743057526249643,1.5088599991418887,3.7044685172647256,0.8419825006542343,74001.0,5154.0,38.0,18.0,810.0,,,,,Consumer Discretionary,Automobiles,0
PFC,2018.0,22.08414921925993,0.0,18.091888779203686,24.169134583744654,11.074735150876135,0.38938228399749086,0.09305476612870815,48624.0,8797.0,20.0,31.0,-3720.0,,,,,Financials,,0
POWERGRID,2022.0,22.065130431361236,0.0,40.420931238287444,86.07467204843591,1.7665744226002336,5.042060726729717,0.16585774058577407,41622.0,16824.0,18.0,61.0,-2091.0,270631.91,65.69,3.16,4.37,Energy,Power & Utilities,0
TVSMOTOR,2013.0,22.024471635150167,0.0,2.6364846870838883,5.832223701731025,1.1879866518353726,5.514563106796117,2.2212363206152026,7510.0,198.0,4.0,30.0,-58.0,,,,,Consumer Discretionary,Automobiles,0
BPCL,2019.0,21.999226106023475,0.0,2.859576294488073,5.067297955241997,1.1566877337804722,10.253401360544217,2.1780085593678336,298226.0,8528.0,18.0,48.0,-87.0,417435.04,25.37,3.65,3.89,Energy,Oil & Gas,0
DABUR,2020.0,21.91946715107478,0.0,16.672423719055843,20.63327576280944,0.07901907356948229,39.94,0.9301702902431188,8685.0,1448.0,8.0,37.0,54.0,48665.96,12.36,12.35,0.62,Consumer Staples,FMCG,0
BHEL,2013.0,21.90906412648532,0.0,13.686276915526655,19.39144837740016,0.08831712985695113,82.9296875,0.6809295719735999,48903.0,6693.0,18.0,20.0,1118.0,,,,,Industrials,,0
ITC,2018.0,21.88725956960579,0.0,26.45170199544293,38.02389007802251,0.0006855836983431727,163.1391304347826,0.6763437679986302,43449.0,11493.0,9.0,56.0,-166.0,,,,,Consumer Staples,FMCG,0
RECLTD,2013.0,21.86537364517969,0.0,28.113539680211236,97.33020390200969,6.147290359383914,1.6422120499814425,0.10441908554798192,13634.0,3833.0,15.0,21.0,-3847.0,,,,,Financials,,0
INFY,2016.0,21.84665716506867,0.0,21.602793036626576,27.352220496148366,0.0,,0.8314602253056007,62441.0,13489.0,29.0,41.0,2330.0,,,,,Information Technology,IT Services,0
HCLTECH,2022.0,21.841586717059148,0.0,15.78849050215409,23.96819651842944,0.10244855767677746,67.69905956112852,0.9632257846852824,85651.0,13523.0,50.0,84.0,3989.0,319536.64,69.21,12.53,2.52,Information Technology,IT Services,0
JSWSTEEL,2018.0,21.83370240731481,0.0,8.49818581179709,20.735962631893567,1.4069933566683335,3.982437179140773,0.7821354789605306,71933.0,6113.0,26.0,16.0,-335.0,,,,,Materials,Steel,0
ZYDUSLIFE,2017.0,21.79597701149425,0.0,16.179607508532424,20.285836177474405,0.7481321839080459,45.08888888888889,0.6207627118644068,9376.0,1517.0,15.0,22.0,756.0,,,,,,,0
BAJAJFINSV,2015.0,21.724231220128054,0.0,21.25275694750772,48.619320688134096,2.372801875732708,2.4748878923766817,0.12847395384685134,11335.0,2409.0,11.0,2.0,-183.0,,,,,Financials,,0
ICICIGI,2014.0,21.72096908939014,0.0,11.948529411764707,105.19301470588236,0.0,5.597307221542228,0.2951709169831796,4352.0,520.0,12.0,0.0,-108.0,,,,,Financials,,0
TECHM,2015.0,21.70966688438929,0.0,11.754564342867248,18.535873745634586,0.057152188112344876,62.30434782608695,1.1397118097541314,22621.0,2659.0,27.0,22.0,-246.0,,,,,Information Technology,IT Services,0
ITC,2019.0,21.70406317106576,0.0,26.553578816714936,38.347124534546964,0.00021981366564650582,290.38028169014086,0.6738315281785361,48340.0,12836.0,10.0,56.0,169.0,215793.67,69.58,1.15,2.84,Consumer Staples,FMCG,0
GODREJCP,2014.0,21.695364238410598,0.0,10.777733912356888,15.383603105671797,0.6286092715231788,10.258333333333333,0.9133413461538461,7599.0,819.0,7.0,24.0,1.0,,,,,Consumer Staples,FMCG,0
SBILIFE,2014.0,21.69249106078665,0.0,4.218333526480473,2.9609456483949472,0.0,171.0,0.2845976253298153,17258.0,728.0,7.0,14.0,-600.0,,,,,Financials,Life Insurance,0
TITAN,2018.0,21.650294695481335,0.0,6.836228287841191,10.198511166253102,0.33222003929273086,32.339622641509436,1.6930994643419808,16120.0,1102.0,13.0,29.0,-206.0,,,,,Consumer Discretionary,,0
M&M,2018.0,21.63970088375255,0.0,8.641170977479531,14.361413338545399,1.52,4.412340105342363,0.675329437042143,92094.0,7958.0,60.0,11.0,1529.0,,,,,Consumer Discretionary,Automobiles,0
VEDL,2018.0,21.6262319939348,0.0,14.904317157599111,27.07965950406026,0.9186094263330806,6.057120500782473,0.5093282030526648,91866.0,13692.0,28.0,76.0,-6409.0,,,,,,,0
JSWSTEEL,2019.0,21.623796522488863,0.0,8.877142890852673,22.334438453461072,1.3621497341572064,4.882818483533316,0.7383206878228525,84757.0,7524.0,32.0,16.0,4999.0,1475187.02,35.01,7.86,1.29,Materials,Steel,0
ADANIPORTS,2015.0,21.58848118903855,0.0,37.77633289986996,63.42652795838751,1.651277287505806,3.90468085106383,0.19175861853999127,6152.0,2324.0,11.0,10.0,335.0,,,,,Industrials,,0
ADANIPORTS,2015.0,21.58848118903855,0.0,37.77633289986996,63.42652795838751,1.651277287505806,3.90468085106383,0.19175861853999127,6152.0,2324.0,11.0,10.0,335.0,,,,,Industrials,,0
HCLTECH,2020.0,21.56748005539626,0.0,15.644631841077594,24.50053766483672,0.15577271929311254,35.45544554455446,0.8533790555307357,70676.0,11057.0,41.0,25.0,-2141.0,239391.06,47.27,5.14,0.59,Information Technology,IT Services,0
TORNTPHARM,2017.0,21.466329579407034,0.0,16.059147180192575,23.676066024759283,0.5768788784187543,7.766990291262136,0.6057702322674722,5816.0,934.0,28.0,25.0,18.0,,,,,Healthcare,Pharmaceuticals,0
TORNTPHARM,2021.0,21.44570058239123,0.0,15.640224859462837,30.98063710181137,0.8348749571771155,7.186968838526912,0.5687388987566607,8005.0,1252.0,37.0,47.0,-89.0,1046185.12,42.51,11.26,0.51,Healthcare,Pharmaceuticals,0
TATAMOTORS,2014.0,21.416377050179864,0.0,6.034342063444342,14.96903373218688,0.9243643680263398,7.305959149294588,1.0659628432512613,232834.0,14050.0,48.0,5.0,4277.0,,,,,Consumer Discretionary,Automobiles,0
SUNPHARMA,2017.0,21.413755458515286,0.0,24.846412059028438,31.99062638545823,0.2683406113537118,26.78,0.5168671740731647,31578.0,7846.0,29.0,12.0,611.0,,,,,Healthcare,Pharmaceuticals,0
BAJAJFINSV,2017.0,21.360906445421335,0.0,14.077610478638755,35.553107275472314,2.989412420283574,2.344725511302476,0.19054690780163902,24507.0,3450.0,14.0,1.0,1742.0,,,,,Financials,,0
SUNPHARMA,2015.0,21.358920352601608,0.0,19.99123831775701,28.818633177570092,0.35088540447772837,14.122625215889464,0.5621985509923445,27392.0,5476.0,22.0,14.0,2927.0,,,,,Healthcare,Pharmaceuticals,0
DIVISLAB,2021.0,21.34480903711673,0.0,28.46893384990673,41.13933132443679,0.0005379236148466917,1462.0,0.6470151332281125,6969.0,1984.0,75.0,27.0,1987.0,1595539.83,9.75,6.26,0.76,Healthcare,Pharmaceuticals,0
ABB,2016.0,21.338912133891213,0.0,9.755164498852334,13.963274674827849,0.0,138.33333333333334,1.6175742574257426,2614.0,255.0,120.0,29.0,6.0,,,,,Industrials,,0
RECLTD,2015.0,21.31461391193363,0.0,26.012461059190027,94.4071261682243,6.021817166560306,1.638597972972973,0.1119832548403977,20544.0,5344.0,20.0,20.0,-649.0,,,,,Financials,,0
TORNTPHARM,2020.0,21.24792703150912,0.0,12.910945962967629,27.333417306965615,1.199004975124378,5.0798226164079825,0.5666666666666667,7939.0,1025.0,30.0,53.0,73.0,1212490.1,65.62,1.87,0.96,Healthcare,Pharmaceuticals,0
BAJAJ-AUTO,2019.0,21.211208195239532,0.0,16.2329534224916,17.12234007510376,0.005380278052769767,1806.5,1.0528542692654506,30358.0,4928.0,170.0,35.0,140.0,323040.49,42.63,11.32,1.62,Consumer Discretionary,Automobiles,0
HAVELLS,2015.0,21.177117711771174,0.0,4.546528105810109,8.915918752952292,0.23322332233223322,8.364583333333334,1.7685881370091896,8468.0,385.0,6.0,49.0,-277.0,,,,,Industrials,,0
BAJFINANCE,2023.0,21.16530567203708,0.0,27.7897177078554,30.65127623095313,3.985323328183624,-2546.4,0.15046180230065473,41411.0,11508.0,190.0,16.0,-1831.0,1896088.83,19.1,4.67,0.83,Financials,Consumer Finance,0
ADANIPORTS,2016.0,21.147723065531284,0.0,40.17442678295119,64.38317625545083,1.6543502406516104,4.72153024911032,0.18520255308063047,7109.0,2856.0,14.0,8.0,398.0,,,,,Industrials,,0
ADANIPORTS,2016.0,21.147723065531284,0.0,40.17442678295119,64.38317625545083,1.6543502406516104,4.72153024911032,0.18520255308063047,7109.0,2856.0,14.0,8.0,398.0,,,,,Industrials,,0
TECHM,2019.0,21.143702243036728,0.0,12.345288123884636,18.050198606873526,0.09839783090953907,51.16541353383459,1.0387490282843987,34742.0,4289.0,44.0,29.0,77.0,1639903.22,8.39,4.82,2.04,Information Technology,IT Services,0
HEROMOTOCO,2024.0,21.14243742584327,0.0,9.902352536452407,86.14676228532112,0.03423922255494661,47.268505079825836,1.4449202768324858,37789.0,3742.0,187.0,75.0,379.0,1593400.88,53.86,12.6,1.91,Consumer Discretionary,Automobiles,0
ATGL,2022.0,21.06788079470199,0.0,16.754443712969056,25.44437129690586,0.4283940397350993,15.452830188679245,0.6881087202718007,3038.0,509.0,5.0,5.0,,1548060.05,74.55,14.11,0.07,Energy,,0
DMART,2016.0,21.038790269559502,0.0,3.727865796831314,7.735321528424977,0.7836949375410914,7.483516483516484,2.7672469374597033,8584.0,320.0,6.0,0.0,-3.0,,,,,Consumer Discretionary,,0
TECHM,2022.0,20.940266309603512,0.0,12.610312234018725,17.963535367110158,0.09737409804359146,56.04294478527607,1.0051783141210375,44646.0,5630.0,57.0,47.0,1098.0,2390842.75,47.31,13.71,4.31,Information Technology,IT Services,0
SUNPHARMA,2014.0,20.939271255060728,0.0,24.12313432835821,43.55099502487562,0.13824561403508773,114.43181818181819,0.5526722804605603,16080.0,3879.0,15.0,10.0,2290.0,,,,,Healthcare,Pharmaceuticals,0
BPCL,2014.0,20.848765432098766,0.0,1.5327829484042492,3.5602316003645704,1.705349794238683,5.4278506559031285,2.9891589418946416,264421.0,4053.0,9.0,31.0,-1029.0,,,,,Energy,Oil & Gas,0
INFY,2017.0,20.80687715635963,0.0,20.958180012849716,27.165469306699375,0.0,,0.8236397748592871,68484.0,14353.0,31.0,41.0,-10072.0,,,,,Information Technology,IT Services,0
DABUR,2022.0,20.782629444046766,0.0,15.997795940857745,20.681421618146754,0.12288236697685516,65.64102564102564,0.8864376424617388,10889.0,1742.0,10.0,53.0,38.0,60945.67,31.16,8.64,1.81,Consumer Staples,FMCG,0
ATGL,2019.0,20.780399274047188,0.0,13.321698662012798,26.46887725421757,0.35753176043557167,5.711111111111111,0.83935546875,1719.0,229.0,2.0,12.0,,1148243.4,21.14,0.81,4.39,Energy,,0
PIDILITIND,2024.0,20.780302129178065,0.0,14.108051360736493,21.868690947266415,0.045438325205186154,54.333333333333336,1.0254223252732693,12383.0,1747.0,34.0,47.0,212.0,162274.18,36.12,12.3,1.01,Materials,,0
TECHM,2016.0,20.745665136042764,0.0,11.425228353589493,16.0791122518306,0.07477211979987664,48.58762886597938,1.176204217536071,26494.0,3027.0,31.0,35.0,1188.0,,,,,Information Technology,IT Services,0
ZYDUSLIFE,2018.0,20.699908508691674,0.0,15.203695926081478,23.77992440151197,0.6183668801463861,32.32967032967033,0.6694595962436034,11905.0,1810.0,17.0,20.0,-3.0,,,,,,,0
M&M,2013.0,20.685336405991684,0.0,6.010801682849781,13.270638929730833,1.438354791844096,4.3347845015237265,0.9022999829241701,68693.0,4129.0,33.0,19.0,684.0,,,,,Consumer Discretionary,Automobiles,0
BAJAJFINSV,2022.0,20.657440306109773,0.0,12.153904628248984,31.364207818027655,4.004745695331329,2.2289957420292867,0.20516896461745643,68406.0,8314.0,29.0,1.0,101.0,1877835.72,59.39,12.5,3.05,Financials,,0
BAJAJ-AUTO,2018.0,20.656058751529986,0.0,16.735422451408173,19.22253074176914,0.005924112607099143,6250.0,1.0027445209021122,25210.0,4219.0,146.0,41.0,488.0,,,,,Consumer Discretionary,Automobiles,0
BAJAJ-AUTO,2022.0,20.650390167118793,0.0,18.60310755770101,15.866646553024587,0.004119360996684417,881.1111111111111,0.9440061519182023,33145.0,6166.0,213.0,66.0,417.0,578373.58,49.72,10.06,3.29,Consumer Discretionary,Automobiles,0
BOSCHLTD,2024.0,20.639920424403183,0.0,14.886112273569676,12.524660728164047,0.003232758620689655,71.7843137254902,0.9638144626908672,16727.0,2490.0,844.0,44.0,84.0,2599556.05,58.43,6.47,4.23,Consumer Discretionary,,0
BAJAJ-AUTO,2023.0,20.638921054424088,0.0,16.62323412426279,17.734192840488273,0.004223145562291397,204.2,1.037539845173042,36455.0,6060.0,214.0,65.0,-692.0,552671.87,78.58,8.54,3.66,Consumer Discretionary,Automobiles,0
BAJAJFINSV,2021.0,20.56098241696902,0.0,12.158370742012146,32.415170319514125,3.585291655037678,2.1171015742937245,0.21651985920777572,60592.0,7367.0,28.0,1.0,2551.0,1489062.77,51.06,2.31,2.05,Financials,,0
HCLTECH,2016.0,20.451973275893543,0.0,17.992034943473794,21.3707605344296,0.03979409295023913,101.6891891891892,0.7914389568135024,31136.0,5602.0,20.0,40.0,-623.0,,,,,Information Technology,IT Services,0
BAJAJFINSV,2016.0,20.405912199426428,0.0,13.514829786197827,32.82033799249987,2.651812633281859,2.3423705248522766,0.19752575732797184,20533.0,2775.0,12.0,1.0,921.0,,,,,Financials,,0
RECLTD,2024.0,20.39653929343908,0.0,29.7682934528695,100.7702506471368,6.4249170872386445,1.6004741552023507,0.08667964267928514,47517.0,14145.0,54.0,30.0,34.0,291917.42,31.49,4.59,2.18,Financials,,0
BAJAJFINSV,2018.0,20.387638529512277,0.0,12.707686689793682,32.82819061530034,3.2072938534394377,2.3811520635621277,0.20346223856755452,32862.0,4176.0,17.0,1.0,-911.0,,,,,Financials,,0
BAJFINANCE,2019.0,20.2822764888054,0.0,21.609779845296696,29.501812084167252,5.1575366807127985,422.15384615384613,0.1488090925921454,18487.0,3995.0,69.0,9.0,9.0,865823.64,58.62,5.53,1.21,Financials,Consumer Finance,0
ICICIGI,2015.0,20.27027027027027,0.0,13.816721776098253,105.24326877657062,0.0,4.486895161290323,0.2890891711047385,4234.0,585.0,13.0,15.0,-20.0,,,,,Financials,,0
MARUTI,2017.0,20.258934592043158,0.0,11.031798487185137,15.305867665418226,0.013054619015509103,144.04494382022472,1.3103348729792148,68085.0,7511.0,249.0,30.0,-20.0,,,,,Consumer Discretionary,Automobiles,0
M&M,2023.0,20.178831210304086,0.0,9.379148834409454,16.72727572586564,1.6365716921548452,4.158833619210978,0.5936323629474797,121269.0,11374.0,83.0,18.0,6.0,3314570.19,34.84,13.53,2.01,Consumer Discretionary,Automobiles,0
HAVELLS,2021.0,20.166119374154917,0.0,9.983742947308023,15.195562780912308,0.10063743480780375,19.733333333333334,1.1813149570718482,10457.0,1044.0,17.0,39.0,87.0,2169908.17,28.52,9.54,0.05,Industrials,,0
HINDUNILVR,2023.0,20.16340648854962,0.0,16.743149554308353,76.64740838560581,0.024232665394402036,103.69642857142857,0.8289886010646305,60580.0,10143.0,43.0,91.0,-446.0,495019.01,35.52,4.07,4.43,Consumer Staples,FMCG,0
PIDILITIND,2021.0,20.132308242445916,0.0,15.439462498286026,23.118058412176058,0.059181119256213124,47.567567567567565,0.827433628318584,7293.0,1126.0,22.0,38.0,-372.0,193847.18,68.76,12.53,2.06,Materials,,0
SBILIFE,2015.0,20.09368836291913,0.0,3.4830548314030514,3.3933074062994146,0.0,244.25,0.31568651259427155,23399.0,815.0,8.0,15.0,2416.0,,,,,Financials,Life Insurance,0
TECHM,2018.0,20.092341983760548,0.0,12.302992883371786,15.305625060930037,0.12720904314599585,37.82098765432099,1.0112385396470704,30773.0,3786.0,39.0,33.0,-35.0,,,,,Information Technology,IT Services,0
TORNTPHARM,2023.0,20.087124878993222,0.0,12.941787941787942,29.54261954261954,0.8662471765085511,8.66966966966967,0.6584531143052703,9620.0,1245.0,37.0,60.0,110.0,1641817.42,38.01,12.97,0.58,Healthcare,Pharmaceuticals,0
HINDUNILVR,2024.0,20.074973642078955,0.0,16.611735814915342,76.31672482874498,0.028974188761763442,57.847001223990205,0.7885945801322478,61896.0,10282.0,44.0,96.0,111.0,548890.59,34.51,11.88,4.32,Consumer Staples,FMCG,0
ZYDUSLIFE,2024.0,20.035300050428642,0.0,20.32536962193687,27.543868624341332,0.0405446293494705,70.08641975308642,0.6779149615037803,19547.0,3973.0,38.0,8.0,-75.0,,,,,,,0
NESTLEIND,2015.0,19.985800496982606,0.0,6.886850152905198,19.021406727828747,0.006389776357827476,388.0,1.343246795925074,8175.0,563.0,6.0,83.0,529.0,,,,,Consumer Staples,FMCG,0
ABB,2017.0,19.971160778658977,0.0,9.541853255253187,13.709955218739237,0.0,227.5,1.40513068731849,2903.0,277.0,130.0,31.0,4.0,,,,,Industrials,,0
IOC,2017.0,19.966502115655853,0.0,5.736129596852938,9.609177807354964,0.6197206550697383,10.287202778519903,1.2983351539352401,355379.0,20385.0,14.0,45.0,-405.0,,,,,Energy,Oil & Gas,0
SHRIRAMFIN,2013.0,19.937312619242302,0.0,20.873163076045085,31.088600370951635,4.549741073862088,0.7069857697283312,0.1482633159876465,7009.0,1463.0,12.0,11.0,661.0,,,,,Financials,Consumer Finance,0
HAVELLS,2022.0,19.923371647509576,0.0,8.58085808580858,12.73496914908882,0.10261535898717308,28.865671641791046,1.324527226076214,13938.0,1196.0,19.0,39.0,421.0,2198343.31,79.91,10.23,0.34,Industrials,,0
IOC,2018.0,19.869329258654304,0.0,5.36807341539104,9.883461607812247,0.5765143931011468,11.868129032258064,1.424633272493747,421492.0,22626.0,15.0,90.0,-11.0,,,,,Energy,Oil & Gas,0
ADANIPORTS,2014.0,19.86309184255562,0.0,36.04554865424431,60.43478260869565,1.4807758128921849,3.6888433981576254,0.19572881630668235,4830.0,1741.0,8.0,12.0,-606.0,,,,,Industrials,,0
ADANIPORTS,2014.0,19.86309184255562,0.0,36.04554865424431,60.43478260869565,1.4807758128921849,3.6888433981576254,0.19572881630668235,4830.0,1741.0,8.0,12.0,-606.0,,,,,Industrials,,0
HDFCBANK,2014.0,19.851925645844183,0.0,20.60392433321584,31.742450945834804,9.434125025471506,1.6294287780187997,0.08449823279456734,42555.0,8768.0,18.0,19.0,12382.0,,,,,Financials,Private Banks,0
PFC,2014.0,19.845941428675243,0.0,25.515018451908254,35.53510533937497,5.785008356950803,0.5845399525013407,0.11016364759160148,21407.0,5462.0,17.0,22.0,-4793.0,,,,,Financials,,0
